"room";"start";"end";"weekday";"hour";"presence";"time";"censor"
"7326";"5203";2014-08-25 14:24:11;2014-08-25 16:39:11;"Monday";14.4;0;2.25;0
"7328";"5203";2014-08-25 18:39:11;2014-08-25 20:54:11;"Monday";18.65;0;2.25;1
"7329";"5203";2014-08-26 05:09:11;2014-08-26 12:09:11;"Tuesday";5.15;0;7;0
"7331";"5203";2014-08-26 13:54:11;2014-08-26 16:24:11;"Tuesday";13.9;0;2.5;0
"7333";"5203";2014-08-26 18:09:11;2014-08-26 20:54:11;"Tuesday";18.15;0;2.75;1
"7334";"5203";2014-08-27 05:09:11;2014-08-27 08:09:11;"Wednesday";5.15;0;3;0
"7336";"5203";2014-08-27 08:39:11;2014-08-27 09:09:11;"Wednesday";8.65;0;0.5;0
"7338";"5203";2014-08-27 10:24:11;2014-08-27 12:39:11;"Wednesday";10.4;0;2.25;0
"7340";"5203";2014-08-27 13:54:11;2014-08-27 14:24:11;"Wednesday";13.9;0;0.5;0
"7342";"5203";2014-08-27 16:09:11;2014-08-27 20:54:11;"Wednesday";16.15;0;4.75;1
"7343";"5203";2014-08-28 05:09:11;2014-08-28 12:54:11;"Thursday";5.15;0;7.75;0
"7345";"5203";2014-08-28 14:24:11;2014-08-28 16:09:11;"Thursday";14.4;0;1.75;0
"7347";"5203";2014-08-28 18:39:11;2014-08-28 20:54:11;"Thursday";18.65;0;2.25;1
"7348";"5203";2014-08-29 05:09:11;2014-08-29 12:24:11;"Friday";5.15;0;7.25;0
"7350";"5203";2014-08-29 14:24:11;2014-08-29 15:54:11;"Friday";14.4;0;1.5;0
"7352";"5203";2014-08-29 18:24:11;2014-08-29 20:54:11;"Friday";18.4;0;2.5;1
"7357";"5203";2014-09-01 05:09:11;2014-09-01 20:54:11;"Monday";5.15;0;15.75;1
"7358";"5203";2014-09-02 05:09:11;2014-09-02 20:54:11;"Tuesday";5.15;0;15.75;1
"7359";"5203";2014-09-03 05:09:11;2014-09-03 20:54:11;"Wednesday";5.15;0;15.75;1
"7360";"5203";2014-09-04 05:09:11;2014-09-04 20:54:11;"Thursday";5.15;0;15.75;1
"7361";"5203";2014-09-05 05:09:11;2014-09-05 20:54:11;"Friday";5.15;0;15.75;1
"7364";"5203";2014-09-08 05:09:11;2014-09-08 20:54:11;"Monday";5.15;0;15.75;1
"7365";"5203";2014-09-09 05:09:11;2014-09-09 20:54:11;"Tuesday";5.15;0;15.75;1
"7366";"5203";2014-09-10 05:09:11;2014-09-10 20:54:11;"Wednesday";5.15;0;15.75;1
"7367";"5203";2014-09-11 05:09:11;2014-09-11 20:54:11;"Thursday";5.15;0;15.75;1
"7368";"5203";2014-09-12 05:09:11;2014-09-12 20:54:11;"Friday";5.15;0;15.75;1
"7371";"5203";2014-09-15 05:09:11;2014-09-15 20:54:11;"Monday";5.15;0;15.75;1
"7372";"5203";2014-09-16 05:09:11;2014-09-16 20:54:11;"Tuesday";5.15;0;15.75;1
"7373";"5203";2014-09-17 05:09:11;2014-09-17 20:54:11;"Wednesday";5.15;0;15.75;1
"7374";"5203";2014-09-18 05:09:11;2014-09-18 14:39:11;"Thursday";5.15;0;9.5;0
"7376";"5203";2014-09-18 16:39:11;2014-09-18 20:54:11;"Thursday";16.65;0;4.25;1
"7377";"5203";2014-09-19 05:09:11;2014-09-19 13:39:11;"Friday";5.15;0;8.5;0
"7379";"5203";2014-09-19 14:54:11;2014-09-19 20:54:11;"Friday";14.9;0;6;1
"7382";"5203";2014-09-22 05:09:11;2014-09-22 09:39:11;"Monday";5.15;0;4.5;0
"7384";"5203";2014-09-22 11:09:11;2014-09-22 20:54:11;"Monday";11.15;0;9.75;1
"7385";"5203";2014-09-23 05:09:11;2014-09-23 17:54:11;"Tuesday";5.15;0;12.75;0
"7387";"5203";2014-09-23 19:24:11;2014-09-23 20:54:11;"Tuesday";19.4;0;1.5;1
"7388";"5203";2014-09-24 05:09:11;2014-09-24 07:54:11;"Wednesday";5.15;0;2.75;0
"7390";"5203";2014-09-24 08:24:11;2014-09-24 12:39:11;"Wednesday";8.4;0;4.25;0
"7392";"5203";2014-09-24 15:24:11;2014-09-24 19:09:11;"Wednesday";15.4;0;3.75;0
"7394";"5203";2014-09-24 19:54:11;2014-09-24 20:39:11;"Wednesday";19.9;0;0.75;0
"7396";"5203";2014-09-25 05:09:11;2014-09-25 12:24:11;"Thursday";5.15;0;7.25;0
"7398";"5203";2014-09-25 14:24:11;2014-09-25 16:24:11;"Thursday";14.4;0;2;0
"7400";"5203";2014-09-25 19:09:11;2014-09-25 20:54:11;"Thursday";19.15;0;1.75;1
"7401";"5203";2014-09-26 05:09:11;2014-09-26 10:09:11;"Friday";5.15;0;5;0
"7403";"5203";2014-09-26 10:39:11;2014-09-26 11:54:11;"Friday";10.65;0;1.25;0
"7405";"5203";2014-09-26 12:54:11;2014-09-26 13:39:11;"Friday";12.9;0;0.75;0
"7407";"5203";2014-09-26 14:24:11;2014-09-26 16:54:11;"Friday";14.4;0;2.5;0
"7409";"5203";2014-09-26 19:39:11;2014-09-26 20:54:11;"Friday";19.65;0;1.25;1
"7414";"5203";2014-09-29 05:09:11;2014-09-29 07:54:11;"Monday";5.15;0;2.75;0
"7416";"5203";2014-09-29 08:39:11;2014-09-29 13:24:11;"Monday";8.65;0;4.75;0
"7418";"5203";2014-09-29 14:39:11;2014-09-29 17:09:11;"Monday";14.65;0;2.5;0
"7420";"5203";2014-09-29 19:54:11;2014-09-29 20:54:11;"Monday";19.9;0;1;1
"7421";"5203";2014-09-30 05:09:11;2014-09-30 12:24:11;"Tuesday";5.15;0;7.25;0
"7423";"5203";2014-09-30 14:39:11;2014-09-30 16:24:11;"Tuesday";14.65;0;1.75;0
"7425";"5203";2014-09-30 18:54:11;2014-09-30 20:54:11;"Tuesday";18.9;0;2;1
"7426";"5203";2014-10-01 05:09:11;2014-10-01 07:54:11;"Wednesday";5.15;0;2.75;0
"7428";"5203";2014-10-01 08:24:11;2014-10-01 09:54:11;"Wednesday";8.4;0;1.5;0
"7430";"5203";2014-10-01 11:09:11;2014-10-01 11:54:11;"Wednesday";11.15;0;0.75;0
"7432";"5203";2014-10-01 13:09:11;2014-10-01 15:24:11;"Wednesday";13.15;0;2.25;0
"7434";"5203";2014-10-01 16:24:11;2014-10-01 17:24:11;"Wednesday";16.4;0;1;0
"7436";"5203";2014-10-01 18:39:11;2014-10-01 18:54:11;"Wednesday";18.65;0;0.25;0
"7438";"5203";2014-10-01 19:39:11;2014-10-01 20:54:11;"Wednesday";19.65;0;1.25;1
"7439";"5203";2014-10-02 05:09:11;2014-10-02 09:24:11;"Thursday";5.15;0;4.25;0
"7441";"5203";2014-10-02 10:09:11;2014-10-02 10:54:11;"Thursday";10.15;0;0.75;0
"7443";"5203";2014-10-02 12:09:11;2014-10-02 13:39:11;"Thursday";12.15;0;1.5;0
"7445";"5203";2014-10-02 14:24:11;2014-10-02 16:24:11;"Thursday";14.4;0;2;0
"7447";"5203";2014-10-02 18:09:11;2014-10-02 20:54:11;"Thursday";18.15;0;2.75;1
"7448";"5203";2014-10-03 05:09:11;2014-10-03 09:24:11;"Friday";5.15;0;4.25;0
"7450";"5203";2014-10-03 10:24:11;2014-10-03 12:24:11;"Friday";10.4;0;2;0
"7452";"5203";2014-10-03 14:39:11;2014-10-03 15:09:11;"Friday";14.65;0;0.5;0
"7454";"5203";2014-10-03 15:39:11;2014-10-03 16:39:11;"Friday";15.65;0;1;0
"7456";"5203";2014-10-03 17:39:11;2014-10-03 20:54:11;"Friday";17.65;0;3.25;1
"7461";"5203";2014-10-06 05:09:11;2014-10-06 13:39:11;"Monday";5.15;0;8.5;0
"7463";"5203";2014-10-06 17:09:11;2014-10-06 20:54:11;"Monday";17.15;0;3.75;1
"7464";"5203";2014-10-07 05:09:11;2014-10-07 09:54:11;"Tuesday";5.15;0;4.75;0
"7466";"5203";2014-10-07 10:39:11;2014-10-07 13:24:11;"Tuesday";10.65;0;2.75;0
"7468";"5203";2014-10-07 14:39:11;2014-10-07 15:39:11;"Tuesday";14.65;0;1;0
"7470";"5203";2014-10-07 16:24:11;2014-10-07 16:39:11;"Tuesday";16.4;0;0.25;0
"7472";"5203";2014-10-07 18:39:11;2014-10-07 20:54:11;"Tuesday";18.65;0;2.25;1
"7473";"5203";2014-10-08 05:09:11;2014-10-08 07:54:11;"Wednesday";5.15;0;2.75;0
"7475";"5203";2014-10-08 08:54:11;2014-10-08 11:54:11;"Wednesday";8.9;0;3;0
"7477";"5203";2014-10-08 13:09:11;2014-10-08 16:54:11;"Wednesday";13.15;0;3.75;0
"7479";"5203";2014-10-08 18:39:11;2014-10-08 18:54:11;"Wednesday";18.65;0;0.25;0
"7481";"5203";2014-10-08 19:54:11;2014-10-08 20:39:11;"Wednesday";19.9;0;0.75;0
"7483";"5203";2014-10-09 05:09:11;2014-10-09 20:54:11;"Thursday";5.15;0;15.75;1
"7484";"5203";2014-10-10 05:09:11;2014-10-10 20:54:11;"Friday";5.15;0;15.75;1
"7487";"5203";2014-10-13 05:09:11;2014-10-13 20:54:11;"Monday";5.15;0;15.75;1
"7488";"5203";2014-10-14 05:09:11;2014-10-14 12:09:11;"Tuesday";5.15;0;7;0
"7490";"5203";2014-10-14 14:39:11;2014-10-14 16:09:11;"Tuesday";14.65;0;1.5;0
"7492";"5203";2014-10-14 19:09:11;2014-10-14 20:54:11;"Tuesday";19.15;0;1.75;1
"7493";"5203";2014-10-15 05:09:11;2014-10-15 08:09:11;"Wednesday";5.15;0;3;0
"7495";"5203";2014-10-15 08:54:11;2014-10-15 12:09:11;"Wednesday";8.9;0;3.25;0
"7497";"5203";2014-10-15 12:54:11;2014-10-15 13:24:11;"Wednesday";12.9;0;0.5;0
"7499";"5203";2014-10-15 14:39:11;2014-10-15 20:54:11;"Wednesday";14.65;0;6.25;1
"7500";"5203";2014-10-16 05:09:11;2014-10-16 12:54:11;"Thursday";5.15;0;7.75;0
"7502";"5203";2014-10-16 14:39:11;2014-10-16 16:54:11;"Thursday";14.65;0;2.25;0
"7504";"5203";2014-10-16 20:24:11;2014-10-16 20:54:11;"Thursday";20.4;0;0.5;1
"7505";"5203";2014-10-17 05:09:11;2014-10-17 09:54:11;"Friday";5.15;0;4.75;0
"7507";"5203";2014-10-17 10:39:11;2014-10-17 13:39:11;"Friday";10.65;0;3;0
"7509";"5203";2014-10-17 14:24:11;2014-10-17 20:54:11;"Friday";14.4;0;6.5;1
"7512";"5203";2014-10-20 05:09:11;2014-10-20 20:54:11;"Monday";5.15;0;15.75;1
"7513";"5203";2014-10-21 05:09:11;2014-10-21 20:54:11;"Tuesday";5.15;0;15.75;1
"7514";"5203";2014-10-22 05:09:11;2014-10-22 08:09:11;"Wednesday";5.15;0;3;0
"7516";"5203";2014-10-22 08:39:11;2014-10-22 12:24:11;"Wednesday";8.65;0;3.75;0
"7518";"5203";2014-10-22 14:39:11;2014-10-22 17:09:11;"Wednesday";14.65;0;2.5;0
"7520";"5203";2014-10-22 18:39:11;2014-10-22 18:54:11;"Wednesday";18.65;0;0.25;0
"7522";"5203";2014-10-22 19:54:11;2014-10-22 20:54:11;"Wednesday";19.9;0;1;1
"7523";"5203";2014-10-23 05:09:11;2014-10-23 09:09:11;"Thursday";5.15;0;4;0
"7525";"5203";2014-10-23 09:39:11;2014-10-23 12:39:11;"Thursday";9.65;0;3;0
"7527";"5203";2014-10-23 14:39:11;2014-10-23 16:54:11;"Thursday";14.65;0;2.25;0
"7529";"5203";2014-10-23 18:09:11;2014-10-23 20:54:11;"Thursday";18.15;0;2.75;1
"7530";"5203";2014-10-24 05:09:11;2014-10-24 17:09:11;"Friday";5.15;0;12;0
"7532";"5203";2014-10-24 18:24:11;2014-10-24 20:54:11;"Friday";18.4;0;2.5;1
"7537";"5203";2014-10-27 05:09:11;2014-10-27 13:39:11;"Monday";5.15;0;8.5;0
"7539";"5203";2014-10-27 14:39:11;2014-10-27 16:54:11;"Monday";14.65;0;2.25;0
"7541";"5203";2014-10-27 18:09:11;2014-10-27 20:54:11;"Monday";18.15;0;2.75;1
"7542";"5203";2014-10-28 05:09:11;2014-10-28 12:24:11;"Tuesday";5.15;0;7.25;0
"7544";"5203";2014-10-28 14:39:11;2014-10-28 16:24:11;"Tuesday";14.65;0;1.75;0
"7546";"5203";2014-10-28 17:39:11;2014-10-28 20:54:11;"Tuesday";17.65;0;3.25;1
"7547";"5203";2014-10-29 05:09:11;2014-10-29 07:54:11;"Wednesday";5.15;0;2.75;0
"7549";"5203";2014-10-29 08:24:11;2014-10-29 16:24:11;"Wednesday";8.4;0;8;0
"7551";"5203";2014-10-29 17:39:11;2014-10-29 20:54:11;"Wednesday";17.65;0;3.25;1
"7552";"5203";2014-10-30 05:09:11;2014-10-30 12:54:11;"Thursday";5.15;0;7.75;0
"7554";"5203";2014-10-30 13:39:11;2014-10-30 13:54:11;"Thursday";13.65;0;0.25;0
"7556";"5203";2014-10-30 14:39:11;2014-10-30 17:09:11;"Thursday";14.65;0;2.5;0
"7558";"5203";2014-10-30 18:39:11;2014-10-30 20:54:11;"Thursday";18.65;0;2.25;1
"7559";"5203";2014-10-31 05:09:11;2014-10-31 16:39:11;"Friday";5.15;0;11.5;0
"7561";"5203";2014-10-31 17:54:11;2014-10-31 20:54:11;"Friday";17.9;0;3;1
"7564";"5203";2014-11-03 05:09:11;2014-11-03 09:24:11;"Monday";5.15;0;4.25;0
"7566";"5203";2014-11-03 10:39:11;2014-11-03 12:39:11;"Monday";10.65;0;2;0
"7568";"5203";2014-11-03 15:24:11;2014-11-03 20:39:11;"Monday";15.4;0;5.25;0
"7570";"5203";2014-11-04 05:09:11;2014-11-04 13:39:11;"Tuesday";5.15;0;8.5;0
"7572";"5203";2014-11-04 14:39:11;2014-11-04 16:39:11;"Tuesday";14.65;0;2;0
"7574";"5203";2014-11-04 18:39:11;2014-11-04 20:54:11;"Tuesday";18.65;0;2.25;1
"7575";"5203";2014-11-05 05:09:11;2014-11-05 07:39:11;"Wednesday";5.15;0;2.5;0
"7577";"5203";2014-11-05 08:24:11;2014-11-05 12:54:11;"Wednesday";8.4;0;4.5;0
"7579";"5203";2014-11-05 14:24:11;2014-11-05 16:54:11;"Wednesday";14.4;0;2.5;0
"7581";"5203";2014-11-05 18:24:11;2014-11-05 18:39:11;"Wednesday";18.4;0;0.25;0
"7583";"5203";2014-11-05 19:39:11;2014-11-05 20:54:11;"Wednesday";19.65;0;1.25;1
"7584";"5203";2014-11-06 05:09:11;2014-11-06 09:39:11;"Thursday";5.15;0;4.5;0
"7586";"5203";2014-11-06 10:24:11;2014-11-06 13:09:11;"Thursday";10.4;0;2.75;0
"7588";"5203";2014-11-06 14:39:11;2014-11-06 16:39:11;"Thursday";14.65;0;2;0
"7590";"5203";2014-11-06 18:24:11;2014-11-06 20:54:11;"Thursday";18.4;0;2.5;1
"7591";"5203";2014-11-07 05:09:11;2014-11-07 13:39:11;"Friday";5.15;0;8.5;0
"7593";"5203";2014-11-07 14:39:11;2014-11-07 17:09:11;"Friday";14.65;0;2.5;0
"7595";"5203";2014-11-07 18:54:11;2014-11-07 20:54:11;"Friday";18.9;0;2;1
"7599";"5203";2014-11-10 05:09:11;2014-11-10 16:39:11;"Monday";5.15;0;11.5;0
"7601";"5203";2014-11-10 18:24:11;2014-11-10 19:09:11;"Monday";18.4;0;0.75;0
"7603";"5203";2014-11-10 19:39:11;2014-11-10 20:54:11;"Monday";19.65;0;1.25;1
"7604";"5203";2014-11-11 05:09:11;2014-11-11 13:09:11;"Tuesday";5.15;0;8;0
"7606";"5203";2014-11-11 14:39:11;2014-11-11 16:24:11;"Tuesday";14.65;0;1.75;0
"7608";"5203";2014-11-11 17:54:11;2014-11-11 20:54:11;"Tuesday";17.9;0;3;1
"7609";"5203";2014-11-12 05:09:11;2014-11-12 07:39:11;"Wednesday";5.15;0;2.5;0
"7611";"5203";2014-11-12 08:24:11;2014-11-12 20:54:11;"Wednesday";8.4;0;12.5;1
"7612";"5203";2014-11-13 05:09:11;2014-11-13 13:09:11;"Thursday";5.15;0;8;0
"7614";"5203";2014-11-13 13:39:11;2014-11-13 20:54:11;"Thursday";13.65;0;7.25;1
"7615";"5203";2014-11-14 05:09:11;2014-11-14 09:54:11;"Friday";5.15;0;4.75;0
"7617";"5203";2014-11-14 10:39:11;2014-11-14 10:54:11;"Friday";10.65;0;0.25;0
"7619";"5203";2014-11-14 12:39:11;2014-11-14 13:54:11;"Friday";12.65;0;1.25;0
"7621";"5203";2014-11-14 14:39:11;2014-11-14 17:24:11;"Friday";14.65;0;2.75;0
"7623";"5203";2014-11-14 19:54:11;2014-11-14 20:54:11;"Friday";19.9;0;1;1
"7628";"5203";2014-11-17 05:09:11;2014-11-17 12:54:11;"Monday";5.15;0;7.75;0
"7630";"5203";2014-11-17 14:39:11;2014-11-17 17:54:11;"Monday";14.65;0;3.25;0
"7632";"5203";2014-11-17 18:39:11;2014-11-17 20:54:11;"Monday";18.65;0;2.25;1
"7633";"5203";2014-11-18 05:09:11;2014-11-18 09:39:11;"Tuesday";5.15;0;4.5;0
"7635";"5203";2014-11-18 10:39:11;2014-11-18 11:54:11;"Tuesday";10.65;0;1.25;0
"7637";"5203";2014-11-18 14:24:11;2014-11-18 16:24:11;"Tuesday";14.4;0;2;0
"7639";"5203";2014-11-18 19:09:11;2014-11-18 20:54:11;"Tuesday";19.15;0;1.75;1
"7640";"5203";2014-11-19 05:09:11;2014-11-19 08:09:11;"Wednesday";5.15;0;3;0
"7642";"5203";2014-11-19 08:39:11;2014-11-19 13:39:11;"Wednesday";8.65;0;5;0
"7644";"5203";2014-11-19 15:39:11;2014-11-19 18:54:11;"Wednesday";15.65;0;3.25;0
"7646";"5203";2014-11-19 19:54:11;2014-11-19 20:54:11;"Wednesday";19.9;0;1;1
"7647";"5203";2014-11-20 05:09:11;2014-11-20 20:54:11;"Thursday";5.15;0;15.75;1
"7648";"5203";2014-11-21 05:09:11;2014-11-21 10:09:11;"Friday";5.15;0;5;0
"7650";"5203";2014-11-21 10:39:11;2014-11-21 12:54:11;"Friday";10.65;0;2.25;0
"7652";"5203";2014-11-21 13:54:11;2014-11-21 17:09:11;"Friday";13.9;0;3.25;0
"7654";"5203";2014-11-21 19:24:11;2014-11-21 20:54:11;"Friday";19.4;0;1.5;1
"7659";"5203";2014-11-24 05:09:11;2014-11-24 09:54:11;"Monday";5.15;0;4.75;0
"7661";"5203";2014-11-24 10:39:11;2014-11-24 13:09:11;"Monday";10.65;0;2.5;0
"7663";"5203";2014-11-24 14:24:11;2014-11-24 17:09:11;"Monday";14.4;0;2.75;0
"7665";"5203";2014-11-24 19:09:11;2014-11-24 20:54:11;"Monday";19.15;0;1.75;1
"7666";"5203";2014-11-25 05:09:11;2014-11-25 17:24:11;"Tuesday";5.15;0;12.25;0
"7668";"5203";2014-11-25 19:39:11;2014-11-25 20:54:11;"Tuesday";19.65;0;1.25;1
"7669";"5203";2014-11-26 05:09:11;2014-11-26 08:09:11;"Wednesday";5.15;0;3;0
"7671";"5203";2014-11-26 08:54:11;2014-11-26 13:54:11;"Wednesday";8.9;0;5;0
"7673";"5203";2014-11-26 14:39:11;2014-11-26 17:24:11;"Wednesday";14.65;0;2.75;0
"7675";"5203";2014-11-26 18:39:11;2014-11-26 19:09:11;"Wednesday";18.65;0;0.5;0
"7677";"5203";2014-11-26 19:54:11;2014-11-26 20:54:11;"Wednesday";19.9;0;1;1
"7678";"5203";2014-11-27 05:09:11;2014-11-27 12:54:11;"Thursday";5.15;0;7.75;0
"7680";"5203";2014-11-27 14:24:11;2014-11-27 15:54:11;"Thursday";14.4;0;1.5;0
"7682";"5203";2014-11-27 17:24:11;2014-11-27 20:54:11;"Thursday";17.4;0;3.5;1
"7683";"5203";2014-11-28 05:09:11;2014-11-28 09:54:11;"Friday";5.15;0;4.75;0
"7685";"5203";2014-11-28 10:24:11;2014-11-28 13:09:11;"Friday";10.4;0;2.75;0
"7687";"5203";2014-11-28 14:39:11;2014-11-28 16:54:11;"Friday";14.65;0;2.25;0
"7689";"5203";2014-11-28 17:54:11;2014-11-28 20:54:11;"Friday";17.9;0;3;1
"7693";"5203";2014-12-01 05:39:11;2014-12-01 05:54:11;"Monday";5.65;0;0.25;0
"7695";"5203";2014-12-01 06:39:11;2014-12-01 09:09:11;"Monday";6.65;0;2.5;0
"7697";"5203";2014-12-01 10:09:11;2014-12-01 13:09:11;"Monday";10.15;0;3;0
"7699";"5203";2014-12-01 14:39:11;2014-12-01 17:24:11;"Monday";14.65;0;2.75;0
"7701";"5203";2014-12-01 18:24:11;2014-12-01 19:09:11;"Monday";18.4;0;0.75;0
"7703";"5203";2014-12-01 19:54:11;2014-12-01 20:54:11;"Monday";19.9;0;1;1
"7704";"5203";2014-12-02 05:09:11;2014-12-02 07:24:11;"Tuesday";5.15;0;2.25;0
"7706";"5203";2014-12-02 08:09:11;2014-12-02 12:54:11;"Tuesday";8.15;0;4.75;0
"7708";"5203";2014-12-02 14:39:11;2014-12-02 16:39:11;"Tuesday";14.65;0;2;0
"7710";"5203";2014-12-02 19:24:11;2014-12-02 20:54:11;"Tuesday";19.4;0;1.5;1
"7711";"5203";2014-12-03 05:09:11;2014-12-03 07:54:11;"Wednesday";5.15;0;2.75;0
"7713";"5203";2014-12-03 08:39:11;2014-12-03 12:54:11;"Wednesday";8.65;0;4.25;0
"7715";"5203";2014-12-03 14:39:11;2014-12-03 17:39:11;"Wednesday";14.65;0;3;0
"7717";"5203";2014-12-03 18:39:11;2014-12-03 20:54:11;"Wednesday";18.65;0;2.25;1
"7718";"5203";2014-12-04 05:09:11;2014-12-04 13:24:11;"Thursday";5.15;0;8.25;0
"7720";"5203";2014-12-04 14:39:11;2014-12-04 16:09:11;"Thursday";14.65;0;1.5;0
"7722";"5203";2014-12-04 17:39:11;2014-12-04 20:54:11;"Thursday";17.65;0;3.25;1
"7723";"5203";2014-12-05 05:09:11;2014-12-05 11:39:11;"Friday";5.15;0;6.5;0
"7725";"5203";2014-12-05 12:24:11;2014-12-05 12:54:11;"Friday";12.4;0;0.5;0
"7727";"5203";2014-12-05 14:24:11;2014-12-05 16:39:11;"Friday";14.4;0;2.25;0
"7729";"5203";2014-12-05 18:39:11;2014-12-05 20:54:11;"Friday";18.65;0;2.25;1
"7732";"5203";2014-12-08 05:09:11;2014-12-08 11:39:11;"Monday";5.15;0;6.5;0
"7734";"5203";2014-12-08 13:09:11;2014-12-08 13:39:11;"Monday";13.15;0;0.5;0
"7736";"5203";2014-12-08 14:09:11;2014-12-08 17:24:11;"Monday";14.15;0;3.25;0
"7738";"5203";2014-12-08 19:39:11;2014-12-08 20:54:11;"Monday";19.65;0;1.25;1
"7739";"5203";2014-12-09 05:09:11;2014-12-09 09:54:11;"Tuesday";5.15;0;4.75;0
"7741";"5203";2014-12-09 10:39:11;2014-12-09 13:24:11;"Tuesday";10.65;0;2.75;0
"7743";"5203";2014-12-09 14:39:11;2014-12-09 14:54:11;"Tuesday";14.65;0;0.25;0
"7745";"5203";2014-12-09 16:24:11;2014-12-09 20:54:11;"Tuesday";16.4;0;4.5;1
"7746";"5203";2014-12-10 05:09:11;2014-12-10 08:09:11;"Wednesday";5.15;0;3;0
"7748";"5203";2014-12-10 08:39:11;2014-12-10 20:54:11;"Wednesday";8.65;0;12.25;1
"7749";"5203";2014-12-11 05:09:11;2014-12-11 20:54:11;"Thursday";5.15;0;15.75;1
"7750";"5203";2014-12-12 05:09:11;2014-12-12 20:54:11;"Friday";5.15;0;15.75;1
"7753";"5203";2014-12-15 05:09:11;2014-12-15 20:54:11;"Monday";5.15;0;15.75;1
"7754";"5203";2014-12-16 05:09:11;2014-12-16 20:54:11;"Tuesday";5.15;0;15.75;1
"7755";"5203";2014-12-17 05:09:11;2014-12-17 07:54:11;"Wednesday";5.15;0;2.75;0
"7757";"5203";2014-12-17 08:24:11;2014-12-17 20:54:11;"Wednesday";8.4;0;12.5;1
"7758";"5203";2014-12-18 05:09:11;2014-12-18 20:54:11;"Thursday";5.15;0;15.75;1
"7759";"5203";2014-12-19 05:09:11;2014-12-19 20:54:11;"Friday";5.15;0;15.75;1
"7762";"5203";2014-12-22 05:09:11;2014-12-22 20:54:11;"Monday";5.15;0;15.75;1
"7763";"5203";2014-12-23 05:09:11;2014-12-23 20:54:11;"Tuesday";5.15;0;15.75;1
"7764";"5203";2014-12-24 05:09:11;2014-12-24 07:39:11;"Wednesday";5.15;0;2.5;0
"7766";"5203";2014-12-24 08:09:11;2014-12-24 20:54:11;"Wednesday";8.15;0;12.75;1
"7767";"5203";2014-12-25 05:09:11;2014-12-25 20:54:11;"Thursday";5.15;0;15.75;1
"7768";"5203";2014-12-26 05:09:11;2014-12-26 20:54:11;"Friday";5.15;0;15.75;1
"7771";"5203";2014-12-29 05:09:11;2014-12-29 20:54:11;"Monday";5.15;0;15.75;1
"7772";"5203";2014-12-30 05:09:11;2014-12-30 20:54:11;"Tuesday";5.15;0;15.75;1
"7773";"5203";2014-12-31 05:09:11;2014-12-31 07:24:11;"Wednesday";5.15;0;2.25;0
"7775";"5203";2014-12-31 07:54:11;2014-12-31 20:54:11;"Wednesday";7.9;0;13;1
"7776";"5203";2015-01-01 05:09:11;2015-01-01 20:54:11;"Thursday";5.15;0;15.75;1
"7777";"5203";2015-01-02 05:09:11;2015-01-02 20:54:11;"Friday";5.15;0;15.75;1
"7780";"5203";2015-01-05 05:09:11;2015-01-05 09:39:11;"Monday";5.15;0;4.5;0
"7782";"5203";2015-01-05 10:24:11;2015-01-05 10:39:11;"Monday";10.4;0;0.25;0
"7784";"5203";2015-01-05 11:09:11;2015-01-05 11:54:11;"Monday";11.15;0;0.75;0
"7786";"5203";2015-01-05 14:24:11;2015-01-05 17:09:11;"Monday";14.4;0;2.75;0
"7788";"5203";2015-01-05 18:24:11;2015-01-05 20:54:11;"Monday";18.4;0;2.5;1
"7789";"5203";2015-01-06 05:09:11;2015-01-06 13:09:11;"Tuesday";5.15;0;8;0
"7791";"5203";2015-01-06 14:24:11;2015-01-06 16:24:11;"Tuesday";14.4;0;2;0
"7793";"5203";2015-01-06 18:39:11;2015-01-06 20:54:11;"Tuesday";18.65;0;2.25;1
"7794";"5203";2015-01-07 05:09:11;2015-01-07 07:39:11;"Wednesday";5.15;0;2.5;0
"7796";"5203";2015-01-07 08:24:11;2015-01-07 12:39:11;"Wednesday";8.4;0;4.25;0
"7798";"5203";2015-01-07 13:39:11;2015-01-07 13:54:11;"Wednesday";13.65;0;0.25;0
"7800";"5203";2015-01-07 14:24:11;2015-01-07 17:39:11;"Wednesday";14.4;0;3.25;0
"7802";"5203";2015-01-07 18:54:11;2015-01-07 20:54:11;"Wednesday";18.9;0;2;1
"7803";"5203";2015-01-08 05:09:11;2015-01-08 12:54:11;"Thursday";5.15;0;7.75;0
"7805";"5203";2015-01-08 14:39:11;2015-01-08 16:54:11;"Thursday";14.65;0;2.25;0
"7807";"5203";2015-01-08 19:39:11;2015-01-08 20:54:11;"Thursday";19.65;0;1.25;1
"7808";"5203";2015-01-09 05:09:11;2015-01-09 09:54:11;"Friday";5.15;0;4.75;0
"7810";"5203";2015-01-09 10:39:11;2015-01-09 13:09:11;"Friday";10.65;0;2.5;0
"7812";"5203";2015-01-09 14:39:11;2015-01-09 16:54:11;"Friday";14.65;0;2.25;0
"7814";"5203";2015-01-09 17:54:11;2015-01-09 20:54:11;"Friday";17.9;0;3;1
"7817";"5203";2015-01-12 05:09:11;2015-01-12 09:54:11;"Monday";5.15;0;4.75;0
"7819";"5203";2015-01-12 10:39:11;2015-01-12 12:09:11;"Monday";10.65;0;1.5;0
"7821";"5203";2015-01-12 14:39:11;2015-01-12 15:09:11;"Monday";14.65;0;0.5;0
